Chave,Titulo,Data Criacao,Data Mudanca,Status Antigo,Status Novo,Autor
BF3E4-3662,[RH - 55] Entidade: Espaider - TAMANHO: G,2026-03-11T12:42:04.747-0300,2026-03-20T09:35:26.082-0300,Done,Canceled,italo.siqueira
BF3E4-3662,[RH - 55] Entidade: Espaider - TAMANHO: G,2026-03-11T12:42:04.747-0300,2026-03-20T09:35:17.280-0300,WAITING REFINEMENT,Done,italo.siqueira
BF3E4-3662,[RH - 55] Entidade: Espaider - TAMANHO: G,2026-03-11T12:42:04.747-0300,2026-03-20T09:34:18.908-0300,Open,WAITING REFINEMENT,italo.siqueira
BF3E4-3655,[RH - 54] Entidade: ELAW Valores Totais - TAMANHO: P,2026-03-11T12:41:49.067-0300,2026-03-20T09:33:17.209-0300,IN REFINEMENT,Refined,italo.siqueira
BF3E4-3655,[RH - 54] Entidade: ELAW Valores Totais - TAMANHO: P,2026-03-11T12:41:49.067-0300,2026-03-20T09:33:14.558-0300,WAITING REFINEMENT,IN REFINEMENT,italo.siqueira
BF3E4-3655,[RH - 54] Entidade: ELAW Valores Totais - TAMANHO: P,2026-03-11T12:41:49.067-0300,2026-03-20T09:33:10.726-0300,Open,WAITING REFINEMENT,italo.siqueira
BF3E4-3642,[RH - 53] Entidade: ELAW Valores Pedidos - TAMANHO: G,2026-03-11T12:41:26.515-0300,2026-03-20T09:31:40.002-0300,IN REFINEMENT,Refined,italo.siqueira
BF3E4-3642,[RH - 53] Entidade: ELAW Valores Pedidos - TAMANHO: G,2026-03-11T12:41:26.515-0300,2026-03-20T09:31:36.588-0300,WAITING REFINEMENT,IN REFINEMENT,italo.siqueira
BF3E4-3642,[RH - 53] Entidade: ELAW Valores Pedidos - TAMANHO: G,2026-03-11T12:41:26.515-0300,2026-03-20T09:31:14.977-0300,Open,WAITING REFINEMENT,italo.siqueira
BF3E4-3635,[RH - 52] Entidade: ELAW Tutela - TAMANHO: P,2026-03-11T12:41:10.069-0300,2026-03-20T09:29:52.409-0300,IN REFINEMENT,Refined,italo.siqueira
BF3E4-3635,[RH - 52] Entidade: ELAW Tutela - TAMANHO: P,2026-03-11T12:41:10.069-0300,2026-03-20T09:29:49.568-0300,WAITING REFINEMENT,IN REFINEMENT,italo.siqueira
BF3E4-3635,[RH - 52] Entidade: ELAW Tutela - TAMANHO: P,2026-03-11T12:41:10.069-0300,2026-03-20T09:29:45.441-0300,Open,WAITING REFINEMENT,italo.siqueira
BF3E4-3626,[RH - 51] Entidade: ELAW Reserva - TAMANHO: P,2026-03-11T12:40:52.698-0300,2026-03-20T09:28:13.472-0300,IN REFINEMENT,Refined,italo.siqueira
BF3E4-3626,[RH - 51] Entidade: ELAW Reserva - TAMANHO: P,2026-03-11T12:40:52.698-0300,2026-03-20T09:28:09.263-0300,WAITING REFINEMENT,IN REFINEMENT,italo.siqueira
BF3E4-3626,[RH - 51] Entidade: ELAW Reserva - TAMANHO: P,2026-03-11T12:40:52.698-0300,2026-03-20T09:28:06.150-0300,Open,WAITING REFINEMENT,italo.siqueira
BF3E4-3619,[RH - 50] Entidade: ELAW Recurso - TAMANHO: P,2026-03-11T12:40:37.272-0300,2026-03-20T09:27:06.092-0300,IN REFINEMENT,Refined,italo.siqueira
BF3E4-3619,[RH - 50] Entidade: ELAW Recurso - TAMANHO: P,2026-03-11T12:40:37.272-0300,2026-03-20T09:27:03.416-0300,WAITING REFINEMENT,IN REFINEMENT,italo.siqueira
BF3E4-3619,[RH - 50] Entidade: ELAW Recurso - TAMANHO: P,2026-03-11T12:40:37.272-0300,2026-03-20T09:26:59.757-0300,Open,WAITING REFINEMENT,italo.siqueira
BF3E4-3612,[RH - 49] Entidade: ELAW Recebimento - TAMANHO: P,2026-03-11T12:40:24.024-0300,2026-03-19T17:13:14.054-0300,IN REFINEMENT,Refined,italo.siqueira
BF3E4-3612,[RH - 49] Entidade: ELAW Recebimento - TAMANHO: P,2026-03-11T12:40:24.024-0300,2026-03-19T17:13:10.951-0300,WAITING REFINEMENT,IN REFINEMENT,italo.siqueira
BF3E4-3612,[RH - 49] Entidade: ELAW Recebimento - TAMANHO: P,2026-03-11T12:40:24.024-0300,2026-03-19T17:13:07.607-0300,Open,WAITING REFINEMENT,italo.siqueira
BF3E4-3603,[RH - 48] Entidade: ELAW Perícia - TAMANHO: M,2026-03-11T12:40:04.233-0300,2026-03-19T17:13:45.218-0300,IN REFINEMENT,Refined,italo.siqueira
BF3E4-3603,[RH - 48] Entidade: ELAW Perícia - TAMANHO: M,2026-03-11T12:40:04.233-0300,2026-03-19T17:13:41.431-0300,WAITING REFINEMENT,IN REFINEMENT,italo.siqueira
BF3E4-3603,[RH - 48] Entidade: ELAW Perícia - TAMANHO: M,2026-03-11T12:40:04.233-0300,2026-03-19T17:13:38.670-0300,Open,WAITING REFINEMENT,italo.siqueira
BF3E4-3603,[RH - 48] Entidade: ELAW Perícia - TAMANHO: M,2026-03-11T12:40:04.233-0300,2026-03-19T17:13:31.101-0300,WAITING REFINEMENT,Open,italo.siqueira
BF3E4-3603,[RH - 48] Entidade: ELAW Perícia - TAMANHO: M,2026-03-11T12:40:04.233-0300,2026-03-19T17:13:21.531-0300,Open,WAITING REFINEMENT,italo.siqueira
BF3E4-3596,[RH - 47] Entidade: ELAW Pauta - TAMANHO: P,2026-03-11T12:39:47.304-0300,2026-03-19T17:09:02.901-0300,IN REFINEMENT,Refined,italo.siqueira
BF3E4-3596,[RH - 47] Entidade: ELAW Pauta - TAMANHO: P,2026-03-11T12:39:47.304-0300,2026-03-19T17:09:00.105-0300,WAITING REFINEMENT,IN REFINEMENT,italo.siqueira
BF3E4-3596,[RH - 47] Entidade: ELAW Pauta - TAMANHO: P,2026-03-11T12:39:47.304-0300,2026-03-19T17:08:55.180-0300,Open,WAITING REFINEMENT,italo.siqueira
BF3E4-3589,[RH - 46] Entidade: ELAW Pagamento - TAMANHO: P,2026-03-11T12:39:30.984-0300,2026-03-19T17:00:47.771-0300,IN REFINEMENT,Refined,italo.siqueira
BF3E4-3589,[RH - 46] Entidade: ELAW Pagamento - TAMANHO: P,2026-03-11T12:39:30.984-0300,2026-03-19T17:00:40.408-0300,WAITING REFINEMENT,IN REFINEMENT,italo.siqueira
BF3E4-3589,[RH - 46] Entidade: ELAW Pagamento - TAMANHO: P,2026-03-11T12:39:30.984-0300,2026-03-19T17:00:29.309-0300,Open,WAITING REFINEMENT,italo.siqueira
BF3E4-3582,[RH - 45] Entidade: ELAW OBF - TAMANHO: P,2026-03-11T12:39:14.997-0300,2026-03-19T16:59:50.025-0300,IN REFINEMENT,Refined,italo.siqueira
BF3E4-3582,[RH - 45] Entidade: ELAW OBF - TAMANHO: P,2026-03-11T12:39:14.997-0300,2026-03-19T16:59:47.310-0300,WAITING REFINEMENT,IN REFINEMENT,italo.siqueira
BF3E4-3582,[RH - 45] Entidade: ELAW OBF - TAMANHO: P,2026-03-11T12:39:14.997-0300,2026-03-19T16:59:43.868-0300,Open,WAITING REFINEMENT,italo.siqueira
BF3E4-3575,[RH - 44] Entidade: ELAW Levantamento - TAMANHO: P,2026-03-11T12:39:00.627-0300,2026-03-19T16:58:00.535-0300,IN REFINEMENT,Refined,italo.siqueira
BF3E4-3575,[RH - 44] Entidade: ELAW Levantamento - TAMANHO: P,2026-03-11T12:39:00.627-0300,2026-03-19T16:57:57.446-0300,WAITING REFINEMENT,IN REFINEMENT,italo.siqueira
BF3E4-3575,[RH - 44] Entidade: ELAW Levantamento - TAMANHO: P,2026-03-11T12:39:00.627-0300,2026-03-19T16:57:53.986-0300,Open,WAITING REFINEMENT,italo.siqueira
BF3E4-3566,[RH - 43] Entidade: ELAW Garantia - TAMANHO: M,2026-03-11T12:38:42.029-0300,2026-03-19T16:56:42.252-0300,IN REFINEMENT,Refined,italo.siqueira
BF3E4-3566,[RH - 43] Entidade: ELAW Garantia - TAMANHO: M,2026-03-11T12:38:42.029-0300,2026-03-19T16:56:39.258-0300,WAITING REFINEMENT,IN REFINEMENT,italo.siqueira
BF3E4-3566,[RH - 43] Entidade: ELAW Garantia - TAMANHO: M,2026-03-11T12:38:42.029-0300,2026-03-19T16:56:35.720-0300,Open,WAITING REFINEMENT,italo.siqueira
BF3E4-3557,[RH - 42] Entidade: ELAW Decisão - TAMANHO: M,2026-03-11T12:38:21.727-0300,2026-03-20T10:22:56.391-0300,IN REFINEMENT,Refined,italo.siqueira
BF3E4-3557,[RH - 42] Entidade: ELAW Decisão - TAMANHO: M,2026-03-11T12:38:21.727-0300,2026-03-20T10:22:53.323-0300,WAITING REFINEMENT,IN REFINEMENT,italo.siqueira
BF3E4-3557,[RH - 42] Entidade: ELAW Decisão - TAMANHO: M,2026-03-11T12:38:21.727-0300,2026-03-20T10:22:51.004-0300,Open,WAITING REFINEMENT,italo.siqueira
BF3E4-3557,[RH - 42] Entidade: ELAW Decisão - TAMANHO: M,2026-03-11T12:38:21.727-0300,2026-03-20T10:22:48.898-0300,WAITING REFINEMENT,Open,italo.siqueira
BF3E4-3557,[RH - 42] Entidade: ELAW Decisão - TAMANHO: M,2026-03-11T12:38:21.727-0300,2026-03-20T10:22:46.817-0300,Open,WAITING REFINEMENT,italo.siqueira
BF3E4-3548,[RH - 41] Entidade: ELAW Centro de Custo - TAMANHO: M,2026-03-11T12:38:04.789-0300,2026-03-19T16:47:58.638-0300,IN REFINEMENT,Refined,italo.siqueira
BF3E4-3548,[RH - 41] Entidade: ELAW Centro de Custo - TAMANHO: M,2026-03-11T12:38:04.789-0300,2026-03-19T16:47:56.291-0300,WAITING REFINEMENT,IN REFINEMENT,italo.siqueira
BF3E4-3548,[RH - 41] Entidade: ELAW Centro de Custo - TAMANHO: M,2026-03-11T12:38:04.789-0300,2026-03-19T16:47:53.260-0300,Open,WAITING REFINEMENT,italo.siqueira
BF3E4-3539,[RH - 40] Entidade: ELAW Audiência - TAMANHO: M,2026-03-11T12:37:48.341-0300,2026-03-19T15:56:04.507-0300,IN REFINEMENT,Refined,italo.siqueira
BF3E4-3539,[RH - 40] Entidade: ELAW Audiência - TAMANHO: M,2026-03-11T12:37:48.341-0300,2026-03-19T15:56:02.374-0300,WAITING REFINEMENT,IN REFINEMENT,italo.siqueira
BF3E4-3539,[RH - 40] Entidade: ELAW Audiência - TAMANHO: M,2026-03-11T12:37:48.341-0300,2026-03-19T15:55:58.785-0300,Open,WAITING REFINEMENT,italo.siqueira
BF3E4-3532,[RH - 39] Entidade: ELAW Andamento - TAMANHO: P,2026-03-11T12:37:27.729-0300,2026-03-19T15:54:44.485-0300,IN REFINEMENT,Refined,italo.siqueira
BF3E4-3532,[RH - 39] Entidade: ELAW Andamento - TAMANHO: P,2026-03-11T12:37:27.729-0300,2026-03-19T15:54:42.104-0300,WAITING REFINEMENT,IN REFINEMENT,italo.siqueira
BF3E4-3532,[RH - 39] Entidade: ELAW Andamento - TAMANHO: P,2026-03-11T12:37:27.729-0300,2026-03-19T15:54:07.188-0300,Open,WAITING REFINEMENT,italo.siqueira
BF3E4-3523,[RH - 38] Entidade: ELAW Acordo - TAMANHO: M,2026-03-11T12:37:06.674-0300,2026-03-19T15:48:44.922-0300,IN REFINEMENT,Refined,italo.siqueira
BF3E4-3523,[RH - 38] Entidade: ELAW Acordo - TAMANHO: M,2026-03-11T12:37:06.674-0300,2026-03-19T15:48:42.364-0300,WAITING REFINEMENT,IN REFINEMENT,italo.siqueira
BF3E4-3523,[RH - 38] Entidade: ELAW Acordo - TAMANHO: M,2026-03-11T12:37:06.674-0300,2026-03-19T15:48:39.156-0300,Open,WAITING REFINEMENT,italo.siqueira
BF3E4-3517,[RH - 37] Entidade: ELAW Bloqueio - TAMANHO: P,2026-03-11T12:36:53.661-0300,2026-03-19T15:44:31.414-0300,IN REFINEMENT,Refined,italo.siqueira
BF3E4-3517,[RH - 37] Entidade: ELAW Bloqueio - TAMANHO: P,2026-03-11T12:36:53.661-0300,2026-03-19T15:44:29.193-0300,WAITING REFINEMENT,IN REFINEMENT,italo.siqueira
BF3E4-3517,[RH - 37] Entidade: ELAW Bloqueio - TAMANHO: P,2026-03-11T12:36:53.661-0300,2026-03-19T15:44:26.695-0300,Open,WAITING REFINEMENT,italo.siqueira
BF3E4-3508,[RH - 36] Entidade: ELAW Processos - TAMANHO: M,2026-03-11T12:36:34.155-0300,2026-03-19T15:43:38.301-0300,IN REFINEMENT,Refined,italo.siqueira
BF3E4-3508,[RH - 36] Entidade: ELAW Processos - TAMANHO: M,2026-03-11T12:36:34.155-0300,2026-03-19T15:43:35.989-0300,WAITING REFINEMENT,IN REFINEMENT,italo.siqueira
BF3E4-3508,[RH - 36] Entidade: ELAW Processos - TAMANHO: M,2026-03-11T12:36:34.155-0300,2026-03-19T15:43:32.567-0300,Open,WAITING REFINEMENT,italo.siqueira
BF3E4-3501,[RH - 35] Entidade: Vetorh R066sit (Sequences) - TAMANHO: P,2026-03-11T12:36:20.068-0300,2026-03-19T15:42:04.367-0300,IN REFINEMENT,Refined,italo.siqueira
BF3E4-3501,[RH - 35] Entidade: Vetorh R066sit (Sequences) - TAMANHO: P,2026-03-11T12:36:20.068-0300,2026-03-19T15:42:02.137-0300,WAITING REFINEMENT,IN REFINEMENT,italo.siqueira
BF3E4-3501,[RH - 35] Entidade: Vetorh R066sit (Sequences) - TAMANHO: P,2026-03-11T12:36:20.068-0300,2026-03-19T15:41:58.937-0300,Open,WAITING REFINEMENT,italo.siqueira
BF3E4-3494,[RH - 34] Entidade: Vetorh R066apu (Sequences) - TAMANHO: P,2026-03-11T12:36:06.170-0300,2026-03-19T15:39:56.831-0300,IN REFINEMENT,Refined,italo.siqueira
BF3E4-3494,[RH - 34] Entidade: Vetorh R066apu (Sequences) - TAMANHO: P,2026-03-11T12:36:06.170-0300,2026-03-19T15:39:54.500-0300,WAITING REFINEMENT,IN REFINEMENT,italo.siqueira
BF3E4-3494,[RH - 34] Entidade: Vetorh R066apu (Sequences) - TAMANHO: P,2026-03-11T12:36:06.170-0300,2026-03-19T15:39:50.415-0300,Open,WAITING REFINEMENT,italo.siqueira
BF3E4-3487,[RH - 33] Entidade: Vetorh R086cat Online - TAMANHO: P,2026-03-11T12:35:51.863-0300,2026-03-19T15:38:33.865-0300,IN REFINEMENT,Refined,italo.siqueira
BF3E4-3487,[RH - 33] Entidade: Vetorh R086cat Online - TAMANHO: P,2026-03-11T12:35:51.863-0300,2026-03-19T15:38:31.059-0300,WAITING REFINEMENT,IN REFINEMENT,italo.siqueira
BF3E4-3487,[RH - 33] Entidade: Vetorh R086cat Online - TAMANHO: P,2026-03-11T12:35:51.863-0300,2026-03-19T15:38:27.764-0300,Open,WAITING REFINEMENT,italo.siqueira
BF3E4-3480,[RH - 32] Entidade: Vetorh R070acc Online - TAMANHO: P,2026-03-11T12:35:39.115-0300,2026-03-19T15:37:32.885-0300,IN REFINEMENT,Refined,italo.siqueira
BF3E4-3480,[RH - 32] Entidade: Vetorh R070acc Online - TAMANHO: P,2026-03-11T12:35:39.115-0300,2026-03-19T15:37:30.603-0300,WAITING REFINEMENT,IN REFINEMENT,italo.siqueira
BF3E4-3480,[RH - 32] Entidade: Vetorh R070acc Online - TAMANHO: P,2026-03-11T12:35:39.115-0300,2026-03-19T15:37:27.260-0300,Open,WAITING REFINEMENT,italo.siqueira
BF3E4-3473,[RH - 31] Entidade: Vetorh R066sit Online - TAMANHO: P,2026-03-11T12:35:24.176-0300,2026-03-19T15:37:15.012-0300,IN REFINEMENT,Refined,italo.siqueira
BF3E4-3473,[RH - 31] Entidade: Vetorh R066sit Online - TAMANHO: P,2026-03-11T12:35:24.176-0300,2026-03-19T15:37:12.707-0300,WAITING REFINEMENT,IN REFINEMENT,italo.siqueira
BF3E4-3473,[RH - 31] Entidade: Vetorh R066sit Online - TAMANHO: P,2026-03-11T12:35:24.176-0300,2026-03-19T15:37:09.522-0300,Open,WAITING REFINEMENT,italo.siqueira
BF3E4-3461,[RH - 30] Entidade: Vetorh - Views Talent Acquisition - TAMANHO: G,2026-03-11T12:34:57.607-0300,2026-03-19T15:36:58.342-0300,IN REFINEMENT,Refined,italo.siqueira
BF3E4-3461,[RH - 30] Entidade: Vetorh - Views Talent Acquisition - TAMANHO: G,2026-03-11T12:34:57.607-0300,2026-03-19T15:36:56.051-0300,WAITING REFINEMENT,IN REFINEMENT,italo.siqueira
BF3E4-3461,[RH - 30] Entidade: Vetorh - Views Talent Acquisition - TAMANHO: G,2026-03-11T12:34:57.607-0300,2026-03-19T15:36:51.917-0300,Open,WAITING REFINEMENT,italo.siqueira
BF3E4-3461,[RH - 30] Entidade: Vetorh - Views Talent Acquisition - TAMANHO: G,2026-03-11T12:34:57.607-0300,2026-03-19T15:36:49.305-0300,WAITING REFINEMENT,Open,italo.siqueira
BF3E4-3461,[RH - 30] Entidade: Vetorh - Views Talent Acquisition - TAMANHO: G,2026-03-11T12:34:57.607-0300,2026-03-19T15:36:46.717-0300,Open,WAITING REFINEMENT,italo.siqueira
BF3E4-3451,[RH - 29] Entidade: Vetorh - Views Cross-FSE Rubi e SOI (Final) - TAMANHO: G,2026-03-11T12:34:37.404-0300,2026-03-19T15:36:38.101-0300,IN REFINEMENT,Refined,italo.siqueira
BF3E4-3451,[RH - 29] Entidade: Vetorh - Views Cross-FSE Rubi e SOI (Final) - TAMANHO: G,2026-03-11T12:34:37.404-0300,2026-03-19T15:36:35.667-0300,WAITING REFINEMENT,IN REFINEMENT,italo.siqueira
BF3E4-3451,[RH - 29] Entidade: Vetorh - Views Cross-FSE Rubi e SOI (Final) - TAMANHO: G,2026-03-11T12:34:37.404-0300,2026-03-19T15:36:33.143-0300,Open,WAITING REFINEMENT,italo.siqueira
BF3E4-3451,[RH - 29] Entidade: Vetorh - Views Cross-FSE Rubi e SOI (Final) - TAMANHO: G,2026-03-11T12:34:37.404-0300,2026-03-19T15:36:30.580-0300,Canceled,Open,italo.siqueira
BF3E4-3451,[RH - 29] Entidade: Vetorh - Views Cross-FSE Rubi e SOI (Final) - TAMANHO: G,2026-03-11T12:34:37.404-0300,2026-03-19T15:36:27.538-0300,Done,Canceled,italo.siqueira
BF3E4-3451,[RH - 29] Entidade: Vetorh - Views Cross-FSE Rubi e SOI (Final) - TAMANHO: G,2026-03-11T12:34:37.404-0300,2026-03-19T15:36:24.961-0300,IN REFINEMENT,Done,italo.siqueira
BF3E4-3451,[RH - 29] Entidade: Vetorh - Views Cross-FSE Rubi e SOI (Final) - TAMANHO: G,2026-03-11T12:34:37.404-0300,2026-03-19T15:36:22.409-0300,WAITING REFINEMENT,IN REFINEMENT,italo.siqueira
BF3E4-3451,[RH - 29] Entidade: Vetorh - Views Cross-FSE Rubi e SOI (Final) - TAMANHO: G,2026-03-11T12:34:37.404-0300,2026-03-19T15:36:20.127-0300,Open,WAITING REFINEMENT,italo.siqueira
BF3E4-3443,[RH - 28] Entidade: Vetorh - Views NEA e Teletrabalho - TAMANHO: M,2026-03-11T12:34:20.286-0300,2026-03-19T15:30:26.522-0300,IN REFINEMENT,Refined,italo.siqueira
BF3E4-3443,[RH - 28] Entidade: Vetorh - Views NEA e Teletrabalho - TAMANHO: M,2026-03-11T12:34:20.286-0300,2026-03-19T15:30:23.722-0300,WAITING REFINEMENT,IN REFINEMENT,italo.siqueira
BF3E4-3443,[RH - 28] Entidade: Vetorh - Views NEA e Teletrabalho - TAMANHO: M,2026-03-11T12:34:20.286-0300,2026-03-19T15:30:20.724-0300,Open,WAITING REFINEMENT,italo.siqueira
BF3E4-3432,[RH - 27] Entidade: Vetorh - Views Qualidade e Compliance - TAMANHO: G,2026-03-11T12:33:59.732-0300,2026-03-19T15:29:27.092-0300,IN REFINEMENT,Refined,italo.siqueira
BF3E4-3432,[RH - 27] Entidade: Vetorh - Views Qualidade e Compliance - TAMANHO: G,2026-03-11T12:33:59.732-0300,2026-03-19T15:29:24.876-0300,WAITING REFINEMENT,IN REFINEMENT,italo.siqueira
BF3E4-3432,[RH - 27] Entidade: Vetorh - Views Qualidade e Compliance - TAMANHO: G,2026-03-11T12:33:59.732-0300,2026-03-19T15:29:21.591-0300,Open,WAITING REFINEMENT,italo.siqueira
BF3E4-3421,[RH - 26] Entidade: Vetorh - Views Manufacturing - TAMANHO: G,2026-03-11T12:33:38.201-0300,2026-03-19T15:27:56.028-0300,IN REFINEMENT,Refined,italo.siqueira
BF3E4-3421,[RH - 26] Entidade: Vetorh - Views Manufacturing - TAMANHO: G,2026-03-11T12:33:38.201-0300,2026-03-19T15:27:53.712-0300,WAITING REFINEMENT,IN REFINEMENT,italo.siqueira
BF3E4-3421,[RH - 26] Entidade: Vetorh - Views Manufacturing - TAMANHO: G,2026-03-11T12:33:38.201-0300,2026-03-19T15:27:51.297-0300,Open,WAITING REFINEMENT,italo.siqueira
BF3E4-3421,[RH - 26] Entidade: Vetorh - Views Manufacturing - TAMANHO: G,2026-03-11T12:33:38.201-0300,2026-03-19T15:27:48.950-0300,WAITING REFINEMENT,Open,italo.siqueira
BF3E4-3421,[RH - 26] Entidade: Vetorh - Views Manufacturing - TAMANHO: G,2026-03-11T12:33:38.201-0300,2026-03-19T15:27:45.299-0300,Open,WAITING REFINEMENT,italo.siqueira
BF3E4-3413,[RH - 25] Entidade: Vetorh - Views Segurança e Facilities - TAMANHO: M,2026-03-11T12:33:22.764-0300,2026-03-19T15:26:40.065-0300,IN REFINEMENT,Refined,italo.siqueira
